0.4 0.58 0.0 4   0.0445498836101091 0.0 0.017758680249252423 0.0 0.0 -0.11458303740611475 -0.1125187011062419 0.8860503142186195 0.9359000555831185 0.8584281070123927 0.9469408720970318 0.8719973001740187 7.4053495944719225 9.86508662826024 0.33312155115524306 0.5668561021720071 0.47512084453380854 0.9565607131942951 0.394080082206229
0.4 0.6 0.0 4   0.04454988366111482 0.0 0.015403891119591949 0.0 0.0 -0.11445512950569557 -0.11251870110259615 0.8845225262609786 0.9397857368791976 0.8584281070719212 0.9509128299539015 0.8712687532446218 7.392061917222736 9.865086625522185 0.3284122874259108 0.5961183005779696 0.47512084441717173 1.0170047496976047 0.3916285490871641
0.4 0.62 0.0 4   0.04454988372365852 0.0 0.012798597894686512 0.0 0.0 -0.11431112528305157 -0.11251870109899162 0.8827388432783275 0.944110357105457 0.8584281071335679 0.9551630839487975 0.8704123041220823 7.385360922268722 9.865086622463142 0.3237588596671631 0.6335655496164021 0.4751208442788376 1.0912460908078854 0.38921954588710056
0.4 0.64 0.0 4   0.0445498838035871 0.0 0.009812705963757606 0.0 0.0 -0.11414311126124924 -0.11251870109535426 0.8805913861394107 0.9491193229137372 0.8584281071997355 0.9598788495910066 0.8693744391004424 7.387670181129873 9.8650866188874 0.3191379012604062 0.6846351447766423 0.4751208441079565 1.1883177362156219 0.38684961218826536
0.4 0.66 0.0 4   0.044549884905243364 0.0 0.005943911390859923 0.0 0.0 -0.11392600831628504 -0.11251870118966087 0.8777385456749596 0.9555597514842845 0.8584281065192203 0.9656467439062134 0.8679865325802143 7.406484788668612 9.865086619240914 0.31443677980099416 0.7659711035792839 0.4751208440041608 1.3356720942805538 0.3844914289682535
0.4 0.4 0.0 5   0.020908774343829366 0.0 0.0126291157170888 0.0 0.0 -0.006453688530248019 -0.005795649844988233 0.9329881822885653 0.9470340078985025 0.9080913362160712 0.9483162655149937 0.9201946819792989 7.4209903610235 9.528815486627348 0.45160664242021425 0.5788598350537482 0.5715581537960773 0.824816381374348 0.5001258939677943
0.4 0.42 0.0 5   0.020908774352958667 0.0 0.01177084472704648 0.0 0.0 -0.006376560796359742 -0.005795649858253862 0.9328185075047882 0.9486904738250032 0.908091336161222 0.9503821995988376 0.9201315449028489 7.3755134937553555 9.528815488064083 0.44611077815482736 0.5915323408514739 0.5715581537083414 0.8541386713962209 0.49716035033767886
0.4 0.44 0.0 5   0.020908774361926466 0.0 0.010839260496109391 0.0 0.0 -0.006294220090160892 -0.0057956498702871695 0.9325154847530032 0.9504019282412164 0.908091336109146 0.9525135862910287 0.920004223107166 7.335385698723263 9.528815489475067 0.44059567740680095 0.6064837510042238 0.5715581536360246 0.887065747388923 0.49424419777837786
0.4 0.46 0.0 5   0.020908774370355585 0.0 0.009831716209218744 0.0 0.0 -0.006208366953148703 -0.005795649880897588 0.9320733388348625 0.9521894896655657 0.9080913360596771 0.9547249110595879 0.9198092773231291 7.30073753507547 9.528815490882357 0.43506029298805465 0.6241861366875192 0.5715581535816325 0.9243678711819607 0.49137437805525114
0.4 0.48 0.0 5   0.02090877336029372 0.0 0.008838896846732891 0.0 0.0 -0.00612075049772571 -0.005795649865817456 0.931482572976246 0.9540796984932677 0.9080913362254723 0.9570351919612202 0.9195414817050594 7.271829650703831 9.528815510917362 0.4295053541102549 0.6453130375591883 0.5715581567154417 0.9671229653246163 0.48854931578817357
0.4 0.5 0.0 5   0.020908773336540606 0.0 0.007641134930694292 0.0 0.0 -0.006033138553955636 -0.0057956498714884725 0.930727759128014 0.9561082125810938 0.9080913361817643 0.9594713084185733 0.919192743606376 7.2491268777344935 9.528815512927626 0.42393274976686046 0.670873016583683 0.5715581567497273 1.0169204398464735 0.48576924490908285
0.4 0.52 0.0 5   0.02090877331398847 0.0 0.006310311708238036 0.0 0.0 -0.005947285495807485 -0.0057956498752316935 0.9297830412045512 0.9583273923162308 0.9080913361408615 0.9620748304047085 0.9187498924108877 7.233446125750713 9.528815514873356 0.4183438035836519 0.7024839364434041 0.5715581567938492 1.0762788130230148 0.48303652244252215
0.4 0.54 0.0 5   0.02090877329294755 0.0 0.004802019825875248 0.0 0.0 -0.005864891293342404 -0.005795649876562259 0.9286015010274326 0.9608241945244693 0.9080913361032792 0.9649181809394929 0.9181894414573628 7.226303159260788 9.528815516751127 0.4127346855027213 0.7430254482889795 0.5715581568511303 1.1496359442865218 0.4803559940323945
0.4 0.56 0.0 5   0.02090877327346354 0.0 0.0030231939278368976 0.0 0.0 -0.005787510550218881 -0.0057956498745350615 0.9270832755481963 0.9637737158054888 0.908091336069869 0.9681532912841404 0.9174618943568167 7.230947070532429 9.528815518561798 0.407081717054601 0.7986082532011433 0.5715581569281953 1.2463266046847954 0.4777356126962902
0.4 0.58 0.0 5   0.02090877355699178 0.0 0.0006617383929014009 0.0 0.0 -0.005716036948433256 -0.005795649626005519 0.924921963228204 0.9676972015900072 0.9080913371031458 0.9722477095366971 0.9164162121853108 7.257322626111314 9.528815482750499 0.40126636416562195 0.8881567457320589 0.5715581578297683 1.3950096770112157 0.4751875706515505
