0.4 0.42 0.0 3   0.03657676042139301 0.0 0.01902491128524808 0.0 0.0 1.1783366036006349e-5 -3.7613578142473695e-5 0.8721695433331796 0.912859309753889 0.8437872650477998 0.9251936920874981 0.8576243462741452 8.826266588126892 10.91313801251861 0.45456606050391407 0.6327871452684797 0.5762410712911936 0.9436117553004184 0.5078525202341794
0.4 0.44 0.0 3   0.03657676043653425 0.0 0.01718600001685 0.0 0.0 -3.6283345608471805e-5 -3.7613555970844335e-5 0.8714829426330332 0.9168710504429338 0.8437872650045666 0.9294494478613284 0.8573155707751624 8.774911929640892 10.913138012788968 0.44809670364553783 0.6512304689652398 0.5762410712145222 0.9850117739569006 0.5043756882501629
0.4 0.46 0.0 3   0.03657676045283574 0.0 0.015206599016798215 0.0 0.0 -8.258533927096752e-5 -3.7613534803586006e-5 0.8706079087577854 0.9211006657675859 0.8437872649661557 0.9338298199449286 0.8569140265901183 8.727910245557373 10.913138012944644 0.44158863203359 0.6732758457329174 0.5762410711375603 1.0322772115830858 0.5008865444864633
0.4 0.48 0.0 3   0.036576759783178474 0.0 0.013132654554798283 0.0 0.0 -0.00012606589846238987 -3.7613751190290344e-5 0.8695295015253615 0.9256056925575804 0.843787265239775 0.9383746784990257 0.8564116474992123 8.685521775131734 10.913138028984456 0.43503901193383226 0.7000177502828573 0.5762410737609035 1.0871877520535136 0.4973811676875647
0.4 0.5 0.0 3   0.03657675976318553 0.0 0.010790772634466926 0.0 0.0 -0.0001656041630707484 -3.76137389016609e-5 0.8682192350978594 0.9304769773118399 0.8437872652094548 0.9431504075841096 0.8557937877209514 8.648228085174154 10.91313802991483 0.428433024974534 0.7332436619300583 0.5762410737695234 1.1526258457930871 0.49385038918368485
0.4 0.52 0.0 3   0.03657675974292023 0.0 0.008172264784334082 0.0 0.0 -0.00019991111695948468 -3.76137279001099e-5 0.8666195255475265 0.9358784986571788 0.8437872651828485 0.9482816720727922 0.8550315681141755 8.616971351899595 10.913138030758038 0.42172849141218544 0.7762434826818816 0.5762410737722147 1.233854823507298 0.49027263690818096
0.4 0.54 0.0 3   0.03657675972119329 0.0 0.005110760092214006 0.0 0.0 -0.00022718238822387835 -3.761371857451456e-5 0.8645930834540958 0.9421778866424007 0.8437872651605245 0.9540558391161784 0.854056966291532 8.593922119609356 10.913138031513864 0.4148048666508639 0.8364713847416338 0.5762410737674184 1.3427053558647783 0.4865899673467694
0.4 0.56 0.0 3   0.03657675969431043 0.0 0.0009778642305613428 0.0 0.0 -0.00024315233565261787 -3.761371193063701e-5 0.8616156810810626 0.9507438023731772 0.8437872651440254 0.9615644206042171 0.8526117164817079 8.58706822406446 10.91313803219139 0.40714534501205907 0.9418810421196423 0.5762410737490458 1.5231451958358224 0.48255841788721027
0.4 0.4 0.0 4   0.04552948972113003 0.0 0.03122810344480253 0.0 0.0 -0.016316161519397847 -0.016243455863090825 0.8762368941379199 0.9038337499576766 0.842820624664133 0.9138930560271894 0.8590023525106167 8.109595132098098 10.228776828505627 0.3575454528342943 0.46145794374637233 0.4671852276966236 0.7040817849133643 0.4045994909514089
0.4 0.42 0.0 4   0.04552948975006528 0.0 0.02973820892593348 0.0 0.0 -0.016286308930251788 -0.016243455877606915 0.8759615232701599 0.9068784776479678 0.8428206246922106 0.9174994391857366 0.8588955464002608 8.056433267247796 10.228776826976892 0.35267815741967434 0.4703761260884352 0.4671852276074217 0.7289232142915738 0.4019214192886934
0.4 0.44 0.0 4   0.04552948977434043 0.0 0.02815698208480377 0.0 0.0 -0.016260427402189307 -0.016243455889254736 0.8755266986516103 0.9100176407035717 0.8428206247129341 0.9211558318798195 0.8587119564912384 8.007572446706357 10.228776825773615 0.3478750202916785 0.4808037532886745 0.4671852275357848 0.7562126509378764 0.39929297215516996
0.4 0.46 0.0 4   0.04552948979346532 0.0 0.026480327398187283 0.0 0.0 -0.016238943461590483 -0.016243455897992788 0.8749345344319489 0.9132685568642324 0.842820624726189 0.9248696882410086 0.8584518802475735 7.962967734142827 10.228776824912062 0.34314474259324407 0.4929579908731328 0.467185227483041 0.7863328177636105 0.396715907961997
0.4 0.48 0.0 4   0.04552948980707126 0.0 0.024697128346573557 0.0 0.0 -0.016222091093980623 -0.016243455903794217 0.8741857936788832 0.916650868231148 0.8428206247316605 0.928650316891327 0.8581150068729878 7.922607475119432 10.228776824406443 0.3384962170267586 0.5071207410080132 0.46718522744960855 0.8197751536548464 0.39419236113390504
0.4 0.5 0.0 4   0.045529489815220946 0.0 0.022798710765797866 0.0 0.0 -0.01620992720502453 -0.016243455906324936 0.8732792348563895 0.9201879420635541 0.8428206247289549 0.9325100179181305 0.8577001036622657 7.886526555625285 10.228776824270739 0.3339382853516608 0.5236683190220898 0.46718522743634516 0.8571888832809655 0.3917248500612065
0.4 0.52 0.0 4   0.04552948981741393 0.0 0.020775664716365938 0.0 0.0 -0.016202353212117045 -0.016243455905412846 0.8722105585632672 0.92390923317517 0.84282062471726 0.9364659519393486 0.8572045012334764 7.854827673003334 10.228776824537865 0.32947949437695145 0.5431207905865916 0.46718522744468005 0.8994623234978364 0.3893162904418095
0.4 0.54 0.0 4   0.0455294898128576 0.0 0.01860823461152794 0.0 0.0 -0.016199142312053726 -0.016243455900801656 0.870970574750955 0.9278544973086715 0.8428206246956456 0.9405434343024596 0.8566231907766789 7.82771821113866 10.22877682524844 0.32512780871064295 0.566229549672493 0.46718522747661345 0.9478668029523145 0.3869700242101616
0.4 0.56 0.0 4   0.04552948980082026 0.0 0.016271881129320542 0.0 0.0 -0.01619997326226843 -0.01624345589204244 0.8695416923454402 0.9320819550798793 0.8428206246627857 0.9447822968276346 0.8559470911338584 7.805580549533871 10.228776826459317 0.32089017149554244 0.5941469503060404 0.46718522753510155 1.0043346558137176 0.3846898802549537
0.4 0.58 0.0 4   0.04552948977986044 0.0 0.013720166492509065 0.0 0.0 -0.016204475757790902 -0.016243455878360246 0.8678902955143732 0.9366861099534713 0.8428206246163753 0.9492507896554275 0.855159285899368 7.78912387003527 10.228776828269476 0.3167715971178713 0.6287971112283441 0.4671852276251106 1.072065119771764 0.38248029394554034
0.4 0.6 0.0 4   0.04552948974727482 0.0 0.01086575647096799 0.0 0.0 -0.016212308342467355 -0.016243455858278417 0.8659468619158623 0.9418443254741119 0.8428206245520856 0.9540820500239539 0.8542252186954323 7.779777205462864 10.228776830864474 0.3127726548965276 0.6738475582462419 0.46718522775608545 1.1571069043356632 0.380346522563692
0.4 0.62 0.0 4   0.04552948969676563 0.0 0.007493011323217446 0.0 0.0 -0.016223376885558125 -0.016243455828244054 0.8635349216343788 0.9479835665075149 0.8428206244595067 0.9596052981744108 0.8530576908105385 7.781081730057525 10.22877683469067 0.3088794085263083 0.7381972085475725 0.4671852279508267 1.2740186802701343 0.3782948666747296
0.4 0.64 0.0 4   0.04552948873904717 0.0 0.0026260786496756783 0.0 0.0 -0.016239562962444654 -0.016243455519689188 0.8597764240534154 0.9571800485214267 0.8428206234580944 0.9674546963332106 0.8512241510960991 7.810210394782362 10.228776883652811 0.3049658435436421 0.8653770524273886 0.4671852302943956 1.4933516854277464 0.37632766969340764
0.4 0.4 0.0 5   0.04497071550637758 0.0 0.030802535077451006 0.0 0.0 -0.03203879997322029 -0.0302124274756082 0.8770259504888189 0.9041499118072328 0.8448931824619834 0.9144392402203285 0.8605021627329285 8.140392601331762 10.234675835699331 0.36531865489433935 0.46888176646073915 0.4774364296489311 0.7128723517307199 0.4134335624367588
0.4 0.42 0.0 5   0.04497071550230539 0.0 0.029317861830607802 0.0 0.0 -0.03193455427636574 -0.030212427477191606 0.8768601332347362 0.907226203391446 0.8448931824308678 0.9180206821345713 0.8604414666077923 8.08521043751874 10.234675836318441 0.36050043723567565 0.4777771685307611 0.4774364296660523 0.737689845784645 0.41073427415565106
0.4 0.44 0.0 5   0.044970715496657175 0.0 0.027750974052054286 0.0 0.0 -0.031824324304437455 -0.03021242747759246 0.876537140594593 0.9103923956690794 0.8448931823983394 0.9216517248750173 0.8603054781395175 8.03430346201653 10.234675837057587 0.35574472897190107 0.48817810701746595 0.4774364296928689 0.7649639905673455 0.40808886046604037
0.4 0.46 0.0 5   0.044970715489272846 0.0 0.02608390769903712 0.0 0.0 -0.031709707683055637 -0.030212427476559986 0.8760568228230452 0.9136653860038295 0.8448931823636949 0.9253404488034931 0.8600935236349692 7.98766453090744 10.23467583793703 0.3510567584072358 0.5003063554154064 0.477436429730761 0.7950874914151075 0.4054983363038158
0.4 0.48 0.0 5   0.04497071547979611 0.0 0.024315037403660474 0.0 0.0 -0.03159212956195175 -0.030212427474118137 0.8754178712765932 0.9170649142326959 0.8448931823271322 0.9290968738678148 0.8598043703823508 7.945313808139217 10.234675838961808 0.3464422360582644 0.5144511468009129 0.477436429780442 0.8285647018795941 0.4029639464872872
0.4 0.5 0.0 5   0.04497071546759832 0.0 0.022432431962676743 0.0 0.0 -0.0314728127746705 -0.030212427470180967 0.8746171872700668 0.9206149195538166 0.8448931822879385 0.9329340768779397 0.859435927707093 7.907312332256606 10.234675840165462 0.3419071956399578 0.5309996548259527 0.47743642984364554 0.8660620277967929 0.40048723237184014
0.4 0.52 0.0 5   0.044970715452357556 0.0 0.020423218129866916 0.0 0.0 -0.031352741788604956 -0.030212427464753694 0.8736488232157118 0.9243458834214431 0.8448931822461844 0.9368700823737096 0.8589847347294753 7.873784165354552 10.234675841559694 0.33745778430660567 0.5504879350174977 0.47743642992174246 0.9084919390178207 0.3980701014804499
0.4 0.54 0.0 5   0.04497071543379933 0.0 0.018267258636989192 0.0 0.0 -0.031232608738886895 -0.030212427457800332 0.872502097059121 0.9282991029471449 0.8448931822016813 0.9409312585283186 0.8584450378318588 7.844954972109586 10.234675843162119 0.3330999426737465 0.5736919547252745 0.47743643001650915 0.9571626201436705 0.3957149034790577
0.4 0.56 0.0 5   0.044970714941695765 0.0 0.015987580062604145 0.0 0.0 -0.031112712892735178 -0.030212427437319087 0.8711579305333811 0.9325351345241623 0.8448931824728784 0.9451589670406111 0.8578069897890068 7.82122569607567 10.234675855260479 0.3288388251204658 0.6018053953069584 0.47743643155268894 1.014069288436827 0.3934245200852371
0.4 0.58 0.0 5   0.04497071491603229 0.0 0.013441740024516811 0.0 0.0 -0.030992737258866886 -0.030212427440299238 0.869580830606824 0.9371524915201065 0.8448931824460956 0.9496242334805082 0.8570526972792614 7.803331951092816 10.234675856577464 0.32467754099343166 0.6368320870816748 0.47743643163618565 1.0825349634558867 0.39120247790080376
0.4 0.6 0.0 5   0.044970714887901345 0.0 0.010584746372443998 0.0 0.0 -0.030871132062715 -0.03021242744265737 0.8676976559098086 0.942337496662322 0.8448931824171105 0.9544669120173698 0.8561457548812482 7.792761855865524 10.234675858051878 0.3206136420497822 0.6826311916523479 0.477436431730927 1.168911039718765 0.389053075913135
0.4 0.62 0.0 5   0.04497071485497714 0.0 0.007185498981238102 0.0 0.0 -0.030742772526599276 -0.03021242744427973 0.8653196710260777 0.9485481015290447 0.8448931823840948 0.9600406307942068 0.8549928367106374 7.793275360782573 10.234675859807968 0.31662515612775316 0.7487805674411703 0.47743643184583423 1.288839451952565 0.38698117133533283
0.4 0.64 0.0 5   0.04497071536304681 0.0 0.0019055099741149826 0.0 0.0 -0.030575435161262973 -0.03021242732562117 0.8613907675079603 0.9582950957817516 0.8448931830533253 0.9683270673950087 0.8530735506668343 7.825378546031663 10.234675836153913 0.31251860210054805 0.8881731695464687 0.47743643067230584 1.5278814763912407 0.38498104418381185
